id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline,similar_movie_id
685134,0.0,0,Naveen Richard: Relatively Relatable,[35],"Fridges, birthday parties and cockroach baba cults. In his latest special, Naveen Richard brings together some tasty observational comedy that has proven to be relatable 9 out of 12 times.",1.666,en,2020-03-20,[90529],,tt11804416,0,,"[32930, 444705, 691906, 13015, 416477, 47658, 35595, 703, 528888, 699198, 270946, 5966, 49013, 302688, 20829, 62206, 20856, 228165, 427045, 67308, 812, 475557, 23483, 51828, 518045, 200133, 179826, 11072, 86130, 16290, 34509, 38322, 12177, 9267, 9824, 396292, 14444, 34505, 4543, 529531, 23802, 624932, 34163, 394741, 24438, 40096, 689643, 333103, 446048, 21580, 400608, 58492, 637627, 34512, 489929, 84200, 9895, 381693, 18377, 493100, 34001, 17711, 444706, 278427, 517596, 25160, 238215, 13612, 13060, 234004, 11576, 318225, 457840, 341176, 1850, 325346, 174188, 535358, 26366, 34497, 74510, 354544, 675267, 401068, 34507, 435126, 444513, 86705, 387054, 17159, 321594, 36691, 458310, 508933, 348537, 558341, 437033, 27094, 9647, 592136]"
685144,10.0,1,Because I Know,[],,0.6,pt,2020-03-16,[],,,0,,[]
685169,0.0,0,People Just Do Nothing: Big in Japan,[35],"Since the end of their pirate radio station, life has been quiet for the Kurupt FM boys, but everything is about to change. News reaches them that one of their songs has been used on a popular game show in Japan. They've made it. Their music is reaching hundreds of thousands of people. It's finally time for them to enjoy the fame and fortune that they've always known they deserved. Chabuddy G steps excitedly back into his management role as Grindah, Beats, Steves and Decoy begin their journey to international stardom - But is Japan really ready for Kurupt FM?",1.4,en,2020-08-28,[130923],,tt11376010,0,,[]
685173,0.0,0,Fidelio,[10402],,0.6,de,2020-03-16,[109127],,tt12149478,0,,[]
685180,8.0,2,Imitation,"[28, 53, 80, 878, 9648, 27]","In 2035, a year full of violence and criminal activity, a hard working businessman, Oscar, returns home to his AI robot installed house. To make sure he is able to defend himself from any potential threat, Oscar practices self defense on a fighting simulation each day after work. Unfortunately, one day, their is an unfortunate turn of events.",0.903,en,2020-03-05,[130912],,tt11916256,100,VR simulation with unfortunate turn of event.,"[8090, 357096, 156022, 395834, 49021, 49797, 10651, 2142, 26390, 281, 123109, 500664, 59967, 40805, 1538, 4638, 681, 1572, 956, 11423, 238636, 101, 7516, 345887, 948, 1949, 11423, 458594, 8843, 8834, 18587, 445954, 22804, 2749, 8292, 55846, 398175, 1632, 9873, 15762, 1266, 179, 186, 10781, 158011, 979, 36349, 359412, 4771, 37645, 341006, 12150, 291356, 10694, 10575, 332411, 276488, 3597, 9401, 13184, 429733, 133805, 281957, 479, 4349, 10017, 9573, 12149, 74997, 663, 278924, 9437, 241554, 2048, 339692, 28355, 449985, 146198, 807, 562, 241554, 2048, 2503, 146198, 562, 1571, 588, 691, 75780, 3580, 395990, 321258, 955, 560204, 13855, 9053, 41283, 82675, 12201, 442249]"
685204,0.0,0,El segundo hombre,"[9648, 14]",,0.6,es,2020-03-01,[],,,0,,[]
685222,7.0,1,KNOCK KNOCK,"[27, 18]","Sinia tries to help the kids next door, but when their mother becomes a true danger, she does nothing. Stricken by guilt, she decides to check on the kids, and what she discovers pushes her over the edge into a chilling reality.",0.694,en,2020-03-20,[],,,0,,"[150540, 11974, 20352, 270946, 93456, 862, 137116, 1552, 11774, 22949, 571891, 11528, 13382, 342473, 11520, 387592, 15373, 11601, 17663, 14358, 13122, 347868, 16636, 43956, 31586, 360404, 19325, 28268, 67748, 15489, 31170, 433878, 21605, 28276, 17600, 17834, 310133, 37108, 454433, 29478, 329697, 55785, 675344, 56672, 60897, 95808, 437042, 11505, 648572, 434389, 79735, 15865, 110504, 17214, 366656, 451422, 169864, 384345, 18205, 21766, 435580, 46825, 333112, 624620, 57240, 118003, 81367, 33339, 238664, 35101, 405632, 55135, 627093, 410547, 150776, 264490, 275500, 469467, 329527, 49769, 289359, 38052, 26540, 434318, 500611, 500625, 492530, 494717, 125164, 394823, 40750, 80279, 25457, 361422, 524461, 600421, 465242, 400874, 570169, 160166]"
685229,0.0,0,Mingus Erectus,"[99, 10402]","Music can change the lives of those who listen to it. This was the case for author Noël Balen, who was inspired to write a collection of poems, accompanied by a record, as a tribute to legendary double bassist Charles Mingus. A genuine work of art, this documentary filmed in black and white hooks us into the bewitching world of jazz. Artists and singers give voice to Balen’s poems, accompanied by the immortal music of Mingus. A dazzling musical voyage, as bold as it is inventive.",0.6,fr,2020-03-14,[],,,0,,[]
685230,0.0,0,Disturbing the Peace: A Small Town Standoff,"[99, 18]",Behind the scenes of Disturbing the Peace,0.791,en,2020-02-18,[],,,0,,[]
685232,0.0,0,Betty Boop for ever,[99],,0.6,fr,2020-03-27,"[30943, 86738]",,,0,,[]
685240,7.0,1,Damaged goods,"[10749, 18]","Cinzia and Filippo meet for the first time after meeting in chat. A badly cooked dinner, some drinks, a constant alternation of attraction and embarrassment. The two discovering each other until Cinzia falls into her usual trap, the one triggered when she feels insecure.",0.6,it,2020-03-14,"[130919, 26261]",,,0,,"[383682, 116745, 19913, 4944, 59962, 9489, 2313, 9038, 300, 166, 286554, 13596, 384677, 38055, 20069, 9794, 9660, 10607, 10843, 9842, 10073, 7859, 10890, 333381, 11610, 434273, 20068, 31411, 35056, 20107, 12559, 92060, 379990, 4593, 28891, 231617, 429727, 253256, 53027, 15506, 258350, 21915, 668436, 512474, 344671, 26588, 9337, 148822, 32195, 297374, 18082, 459224, 371303, 83718, 27806, 281455, 570658, 254205, 473657, 246236, 507196, 275222, 636522, 398383, 527851, 553541, 583950, 585513, 319647, 296155, 530206, 678786, 316164, 605497, 597498, 129531, 414344, 296322, 620056, 475137, 475137, 591812, 620056, 123337, 391182, 266244, 518690, 407659, 377405, 558839, 271111, 490864, 275071, 679722, 679675, 227816, 377191, 525939, 367891, 482192]"
685242,0.0,0,Worth the Price? Joe Biden and the Launch of the Iraq War,[99],"Worth the Price? Joe Biden and the Launch of the Iraq War is a documentary short reviewing the role of then-Senator Joe Biden (D-DE) in leading the United States into the most devastating foreign policy blunder of the last twenty years.  Produced and directed by Mark Weisbrot and narrated by Danny Glover, the film features archival footage, as well as policy experts who provide insight and testimony with regard to Joe Biden’s role as the Chair of the United States Senate Committee on Foreign Relations in 2002.",0.6,en,2020-02-16,[],https://www.worththeprice.org/,tt11865738,0,,[]
685264,0.0,0,Pray Away,[],"A powerful exposé on gay conversion programs, revealing the damage inflicted by shame and repression through intimate testimonies from current members and former leaders of the pray the gay away movement.",0.889,en,2020-04-15,[],,tt11224358,0,,[]
685266,0.0,0,9 Frames,[],A transient contemplation of memory.,0.6,en,2020-02-01,[],,,0,,[]
685267,0.0,0,Socks on Fire,[],"A poet composes a cinematic love letter to his grandmother as his homophobic aunt and drag queen uncle wage war over her estate in Hokes Bluff, Alabama.",0.889,en,2020-04-15,[],,tt11888084,0,,[]
685271,0.0,0,This Means More,"[99, 16]","Images of crowd simulation are faced with testimonies from Liverpool Football Club’s supporters who recall their experience marked by a tragic event: the Hillsborough stadium disaster in 1989, which changed the nature of the game of football.",0.6,en,2020-03-18,[11687],http://nicolasgourault.fr/films/this-means-more,,0,,"[2300, 86130, 10474, 22881, 10637, 9655, 9390, 389015, 11287, 60308, 9563, 8923, 678314, 287, 11247, 1374, 1375, 703, 1578, 14756, 10066, 14756, 522924, 13374, 67693, 37136, 1375, 1374, 96721, 2395, 489, 307081, 1371, 39254, 273481, 480530, 359724, 699, 612, 44833, 312221, 445629, 73, 8456, 314, 396371, 15088, 9763, 11770, 9291, 109410, 15070, 1825, 393457, 21972, 23916, 12163, 467952, 18148, 455, 11528, 10222, 9472, 319888, 474335, 13376, 293767, 16248, 7214, 2280, 2044, 267193, 227306, 15653, 10663, 9815, 9955, 119893, 14369, 200505, 12105, 15213, 9443, 369192, 10393, 10414, 432976, 17360, 321741, 11690, 9981, 10158, 42888, 14534, 12177, 14292, 17473, 2323, 397538, 45317]"
685274,0.0,0,Mobile Suit Gundam: Hathaway,"[16, 28, 878, 18]","32 years after Char's Counterattack, Hathaway Noa inherits a new generation.",0.6,ja,2020-07-23,[3153],http://gundam-hathaway.net/,,0,Char's ideals and Amuro's passion .... the heir of their wills...,"[630027, 239529, 34433, 568160, 378064, 83389, 9323, 563, 39103, 303857, 39106, 39105, 14069, 44251, 11633, 445030, 39323, 374205, 39108, 81, 39107, 23446, 18491, 19576, 28609, 15371, 532067, 126963, 39104, 176983, 39101, 83088, 610892, 39102, 44729, 39324, 46033, 39100, 41498, 413594, 24752, 39148, 113082, 378108, 172329, 64246, 572154, 632632, 44727, 22843, 540141, 39144, 461762, 351460, 21832, 9501, 120475, 38594, 66105, 14003, 182131, 330081, 44730, 13754, 357786, 13981, 373879, 650498, 468690, 579741, 255413, 169934, 25278, 44725, 188070, 276624, 362585, 83090, 39145, 18095, 530079, 245538, 14087, 428288, 83091, 185526, 290271, 257475, 450149, 545742, 42137, 372754, 44731, 36683, 573730, 35648, 503314, 79082, 379088, 477776]"
685287,10.0,1,Time and Water,[],"An experimental adaptation of the first three parts of the Icelandic poem ""Tíminn og Vatnið"" by Steinn Steinarr.",0.6,is,2020-03-21,[131100],https://vimeo.com/399510972,,0,,[]
685341,7.0,1,The essential word,[99],"Reading out loud one poem of Andrés Eloy Blanco, titled “Pleito de amar y querer” (Battle between loving and caring).",0.6,en,2020-03-21,[],https://www.youtube.com/watch?v=cfj_QlIHKU0,,0,The essential word,"[652994, 207, 4442, 109091, 9476, 489927, 10161, 1262, 14061, 10537, 590, 13949, 370755, 157370, 1396, 2251, 711, 332283, 394269, 36834, 37659, 2742, 61891, 7548, 10937, 28005, 1024, 143049, 398, 11010, 5951, 38568, 15867, 368942, 9499, 11673, 46989, 34070, 84306, 283704, 376658, 284689, 29963, 8841, 61202, 272435, 72842, 20178, 26976, 434221, 47909, 515818, 28200, 10846, 33516, 21967, 14703, 17030, 663774, 94794, 462503, 376519, 36877, 41120, 8460, 15676, 23941, 31299, 33582, 45793, 277847, 69014, 49890, 43386, 455140, 82501, 37567, 391663, 83728, 199647, 433006, 22016, 37585, 266044, 253863, 164052, 502147, 38635, 36878, 43693, 85904, 47093, 205865, 49693, 42266, 26347, 438426, 343683, 339790, 1962]"
685359,0.0,0,Eric Burdon: Rock ‘n’ Roll Animal,"[10402, 99]","Born in 1941, Eric Burdon was – along with his band The Animals – one of the most important standard-bearers of the British Invasion of America, right after The Beatles and ahead of The Rolling Stones, The Who and The Kinks. Their 1964 interpretation of House of the Rising Sun was a global hit and inspired Bob Dylan (who recorded an acoustic version on his first album) to go electric and hit the stage from then on backed by a rock band.",1.331,en,2020-02-28,"[3324, 16630, 130925]",https://www.bbc.co.uk/programmes/m000frfc,,0,,[]
685363,10.0,1,Familiar Strangers,[16],A short experimental film showcasing a series of faces emulated with deepfake technology to resemble famous actors and actresses.,0.6,en,2020-03-21,[],https://www.muratsayginer.com/,tt12005096,0,,[]
685364,0.0,0,Good-Bye,[],"In a suburban area of a city lives Sakura Ueno and her mother. Sakura has recently quit her job and decided to work temporarily in a nursery school at a friend's request. There she meets a whole lot of cute kids including Ai who she gets to know. Ai's father, Shindo, often comes to pick her up late after school. Seeing this father pick up his daughter reminds Sakura of her relationship with her own father who has largely been absent from her life and Sakura begins to feel close to Shindo, going so far as to cook dinner for him and his daughter. This triggers a memory of her father, following this, changes happen…",0.893,en,2020-03-09,[],,,0,,[]
685379,0.0,0,"Kebab : salade, tomate, pognon ?",[99],,0.6,fr,2020-03-15,[91933],,,0,,"[9372, 250657, 761, 14817, 1587, 594, 103, 9602, 37312, 590885, 2292, 9472, 310307, 7512, 8324, 82424, 463088, 415086, 293299, 18570, 11282, 70076, 11006, 8748, 84188, 9889, 10127, 305091, 117102, 8989, 11129, 46302, 9964, 29740, 641, 3396, 12257, 72914, 291155, 24922, 23523, 536021, 393961, 15281, 501251, 32237, 150897, 38922, 4365, 358003, 22621, 468996, 32202, 52117, 296231, 257109, 368051, 407966, 92381, 47508, 67695, 402436, 165321, 25465, 29579, 456289, 679956, 191747, 194934, 451942, 625927, 607693, 91956, 34665, 149613, 357538, 360637, 436475, 336696, 680738, 419476, 452202, 348204, 259690, 219434, 135751, 422962, 371475, 64691, 146452, 33503, 36031, 363005, 357516, 357524, 574672, 182597, 228931, 312931, 301994]"
685409,6.0,1,Ghosted,[18],"When Grace ""Ariel Mortman"" is ""ghosted"" at the same time as recovering from an injury, she drives herself mad waiting for a call. Grace must confront reality in her sedentary state in order to heal both mentally and physically.",1.313,en,2020-03-27,[130943],,tt11980164,0,,[]
685425,0.0,0,Golden Age,[99],"Titou will soon be forty. He lives high up in a sheep shed in the Corbières mountains. With Soledad, who lives in a nearby caravan, they make their own wine, compose their music, live their love in step with the seasons – much as you might cultivate resistance.",0.6,fr,2020-03-14,[91994],,,0,,"[432602, 262543, 35, 81, 501, 79172, 11076, 575561, 36652, 39465, 396126, 410158, 340488, 574374, 79042, 55019, 259868, 209928, 389109, 61886, 85827, 311371, 53290, 510228, 346146, 456288, 341156, 441751, 39801, 647721, 198825, 452918, 74724, 268097, 181866, 370289, 335254, 542768, 543330, 209242, 606455, 263962, 276190, 244725, 422328, 457839, 478648, 459189, 84320, 594023, 628249, 681138, 252358, 433832, 663589, 387279, 632481, 239472, 586067, 200927, 449109, 304547, 417518, 332994, 468361, 592465, 57401, 349069, 130905, 386968, 398469, 334159, 392195, 584803, 613324, 472324, 461925, 249828, 300650, 581996, 11711, 633225, 470770, 461711, 432373, 641458, 416268, 655185, 699214, 658193, 642780, 691262, 690065, 648788, 699158, 704478]"
685462,0.0,0,The Missing One,[99],"After several years apart I decide to meet up with my elder sister. She lives alone in a truck and has become addicted to morphine. We start talking like never before, deep into the dark of the night.",0.6,fr,2020-03-20,[],,,0,,[]
685470,10.0,1,Sur le Front des Glaciers,[99],,0.6,fr,2020-03-17,[7131],,,0,,[]
685478,0.0,0,Newsies (Ziegfield Theater),[],The Ziegfeld Theater will present Disney's Newsies done entirely in both American Sign Language (ASL) and spoken English. The show features several deaf actors with shadow actors performing their vocals. The sibling duo of Davey and Les are played by deaf actors and siblings Boston and Callie Gunther.,0.895,en,2020-03-20,[],https://www.zigarts.com/newsies-stream,,0,Show performed in American Sign Language!,[]
685495,8.0,1,East Lake Meadows: A Public Housing Story,[99],"The history of the East Lake Meadows public housing project in Atlanta and the people who lived there from 1970 to its demolition in 2000, with special emphasis on the activism of Eva Davis asserting the rights of the tenants.",5.161,en,2020-03-24,"[10722, 10622]",https://www.pbs.org/kenburns/east-lake-meadows/,tt11609344,0,,[]
685528,0.0,0,Quarantine,[35],"Due to an ongoing virus outside, a boy is bored during his quarantine.",0.667,en,2020-03-22,[126553],,,0,There’s no easy way out.,[]
