id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
671989,0.0,0,What Happens at Sea,"[18, 10749]","It's 1981. John has been discharged from the Navy and is on his way to see David, somebody very special to him that left earlier due to injury. The last thing he expects is Yvonne to answer the door.",1.4,en,2020-02-13,[128968],,tt11404372,0,
671940,0.0,0,Il delitto Mattarella,"[18, 80, 99]",,1.4,it,2020-03-19,"[128966, 128967]",,tt11597086,0,
671922,0.0,0,Killing Tony,[99],A workaholic deliveryman struggles not to be terminated by the flashy social butterfly screaming inside him.,1.4,fi,2020-02-06,[52709],,tt11243064,0,
671864,0.0,0,Inflorescence,[],"Autumn again on planet Earth. Eternally united, a couple of pink rose petals endure the slings and arrows of a heavy thunderstorm. A romantic-conceptualist bedtime story of resistance and redundancy, or the awkward ambivalence of truth, dream, life and love.",1.4,en,2020-02-24,[],,tt11701506,0,
671812,0.0,0,La partita,[18],,1.4,it,2020-02-27,"[128145, 128941, 128942, 128943]",,tt8776686,0,
671755,0.0,0,Rendez-vous,"[80, 53]","Shot in one single shot with no cuts, Rendez-vous is an original Mexican thriller about a couple that met online.",1.4,es,2020-02-14,[],,tt10465232,0,
671601,0.0,0,Yiddish,[99],,1.4,fr,2020-03-11,"[76921, 27334]",,tt11626338,0,
671598,0.0,0,Les Visages de la victoire,[99],,1.4,fr,2020-03-11,[],,,0,
671569,7.0,1,Kathbirali,"[35, 10749, 18, 53]","Hasu is a young, innocent village boy. He has none to be called as a family in this world. That's why he has made all the villagers his family members. Hasu's life revolves around the love of his life-Kajol and his childhood friend-Anis. When finally Hasu is going to be settled and live happily ever after with Kajol, life takes an unexpected turn and everything falls apart. When Hasu's love and friendship are at stake, what will Hasu do?",1.4,bn,2020-01-17,"[128928, 24321]",,tt11613548,0,
671539,3.0,1,Happy Hardy And Heer,"[35, 10749]","Happy and Heer grow up as best friends, with Happy falling for Heer over the years. When she moves to London, Happy goes with her on the pretext of getting a job. He hopes that she will fall for him too but she soon meets Hardy, who was born and brought up in the UK. Hardy is a self-made entrepreneur while Happy is light-hearted and carefree. Who will Heer choose?c",1.4,hi,2020-01-31,[],,tt10875678,0,
671532,0.0,0,Das Wunder von Taipeh,[99],,1.4,de,2020-02-27,[],,tt11582758,0,
671248,0.0,0,Sanzaru,"[18, 53, 27]","As dementia engulfs her employer, a fragile home health aide begins to question her own sanity.",1.4,en,2020-01-26,[],,tt7975576,0,
671227,0.0,0,Sin Sister,"[9648, 53]",An author’s life changes completely after two sisters come to work for him. Is this a sinister war of love and identity?,1.4,bn,2020-02-07,[],,tt6861076,0,
671052,0.0,0,Peter Cushing: In His Own Words,[99],A long thought lost radio interview with Peter Cushing is accompanied by comments from friends and colleagues.,1.4,en,2020-02-08,[128863],,tt10954148,0,
671047,0.0,0,Les Blagues de Toto,[35],,1.4,fr,2020-07-22,"[106612, 2902, 20338]",,tt10233406,0,
670693,0.0,0,David French Is a Piece of Shit and I Want Him Dead,"[53, 35]","Brothers Dean and Anthony form the up and coming rock band Bad Penny with their friend James as lead guitarist and singer and are doing their first headline tour. On their tour they brought along a support band called French Kiss, which is fronted by a charming singer called David French. To the brothers disgust French Kiss is becoming more popular than them and they devise an evil plan to make their band gain popularity again.",1.4,en,2020-02-28,[128839],,tt11235910,0,
670497,0.0,0,"Yakari, le film","[16, 10751, 12]",,1.265,fr,2020-09-30,[208],,tt11125636,0,
670450,6.3,2,Savaari,"[35, 18, 10749]","Raju who rents his Badshah for weddings, meets Baagi who has been in quench of real love after her step-parents try to get her married against her wish. How did she escape that marriage is the crux of the story.",1.4,te,2020-02-07,[],,tt11024568,0,
670345,0.0,0,Exodus,[18],"The story is about two men who start their journey from Dezful to Tehran, who are on the road for two and a half months and face many challenges.",1.4,fa,2020-02-01,[],,tt11771036,0,Exodus
670343,0.0,0,Sun,[18],It deals with the issue of child labor.,1.4,fa,2020-02-01,[],,tt11767722,0,
670341,0.0,0,Puff Puff Pass,[18],"The film tells the story of a woman who loves her husband very much, but after a while she learns of her husband's strange behavior, and so on.",1.295,fa,2020-02-01,[],,tt11773160,0,
670336,0.0,0,Butterfly Stroke,[18],"In the south of the city, a butterfly swims in a storm",1.4,fa,2020-02-01,[],,tt11767484,0,
670219,6.0,1,Todo Carnaval Tem Seu Fim,[35],"In the middle of Carnival, Carol discovers that she was betrayed by her “boyfriend”, Beto. Her unhappy best friends abandon a “detox” holiday with the mission of dragging Carol to Carnival. Meanwhile, Beto and his friend Diego go on a relentless search to redeem the mistake and reduce the damage of the three drunken friends in search of revenge.",1.4,pt,2020-03-01,[],,tt8270168,0,
670203,0.0,0,Il talento del calabrone,[53],,1.4,it,2020-03-05,"[3110, 10400]",,tt9916270,0,
670046,0.0,0,Огонек-Огниво,[16],"The story begins with the good, but poor Potter, who once finds Flint, a magical artifact that makes its owner rich, but instead sends a death curse. Potter can be saved only by the dedication of the main character - a girl named Twinkle. Without hesitation, she rushes to the rescue of a friend, helping him to understand that love and honest work are more important than money and power.",1.4,ru,2020-10-08,[],,,0,
669959,0.0,0,Seeing the Unseen,[],"It’s time for the world to see the unseen. This powerful and poetic documentary portrays the role autism plays in the lives of 17 Icelandic women, and asks why autistic women and girls have remained invisible insociety for so long. Celebrating autistic women, the film also explores how frequently women have been mistreated, misdiagnosed and misunderstood.",1.4,is,2020-03-05,[],,,0,
669943,0.0,0,Haggis,[],"Lighthearted short drama inspired by Burns’ classic poem Address to a Haggis, which follows the lives of the MacNeep family in their ill-fated plans to get together for Burns Night 2020.",1.4,en,2020-01-25,[],,tt11628492,0,
669886,0.0,0,Ein unfassbarer Pianist - Arturo Benedetti Michelangeli,[99],,1.4,de,2020-01-12,[128729],,tt11591716,0,
669826,0.0,0,Папа русский,[99],,1.4,ru,2020-02-01,[],,,0,
669798,0.0,0,Before the Night is Over,"[27, 53]","When Samantha loses her parents in an accident, she is sent to live with her aunt who runs a bordello. Inside she will find not only the passions of those who live there, but also unlock the secrets to a series of violent murders.",1.4,en,2020-02-15,[],,tt11089906,0,What would you give to live forever?
669704,0.0,0,Khoon Shod,[18],"The story is ""bleeding"" as an old house with all its lights out and no one in its rooms. Meanwhile, one of the residents comes and lights all the lights ...",1.4,fa,2020-02-01,[],,tt11120670,0,
669663,0.0,0,Not Quite Dead Yet,[35],After Nanase's father drops death due to a drug that causes temporal death for 2 days. She is named the president of her dad's  Pharmaceutical company. Nanase endeavors to prevent her father's enemies from prematurely cremating his body before the drug can wear off and allow him to revive.,1.4,ja,2020-03-20,"[3341, 192]",,,0,
669644,0.0,0,Go / Don't Go,"[878, 18]","A wallflower finds himself the last man in the world after an unknown apocalypse. He sticks to the routines that keep him sane, but in a moment of nostalgia and heartache for lost love, he triggers a chain-reaction that sends him spiralling toward a deadly revelation.",1.4,en,2020-02-01,[128666],https://www.godontgo.film/,tt8997082,0,
669462,7.0,1,Veterán,[18],,1.4,cs,2020-02-09,"[487, 16661]",,tt11287832,0,
669424,0.0,0,Cinema Shahre Gheseh,"[18, 10749]","David, a movie-maker who loves filmmaking, falls in love with a girl whose father is a staunch opponent of cinema.",1.4,fa,2020-02-01,[],,tt11773204,0,
669413,0.0,0,Popular,[18],What ordinary people like. What she likes is custom,1.4,fa,2020-02-01,[],,tt11773814,0,
669409,0.0,0,Skin,[18],"The subject of this film is about love, magic and superstition, about a family that includes a mother and son whose life is in trouble for some reason.",1.4,fa,2020-02-01,[],,tt11770890,0,
669407,0.0,0,The Rain Falls Where it Will,[18],"Sarah, a 5-year-old nurse, helps her patients calm down even those with no hope of surviving…",1.4,fa,2020-02-01,[],,tt11771204,0,
669401,0.0,0,A Ballad for the White Cow,[18],"a woman is executed by her husband and she has trouble keeping up her disabled daughter. On the other hand, her husband's family insist that she marry her brother and stay with them. Meanwhile, the family of the executed man suddenly find out that the death sentence has been carried out wrongly and that the main culprit is the one who testified against the executed man in court. The woman decides to sue the judge who issued the verdict, and after some time a man calling himself a friend of the executed man comes closer to the woman and the two start a love affair but in the end the woman realizes that the man is someone Not the wrong judge to do ...",1.4,fa,2020-02-01,[],,tt11773484,0,
669397,0.0,0,I'm Scared,[18],"Too bad I'm in the middle of the doubt whether I want to go or not ... but worse, I'm not sure I can stay",1.4,fa,2020-02-01,[],,tt11773696,0,
669386,0.0,0,Toman,[],This film is about a man who tries to change his social class overnight through horse and football gambling.,1.4,fa,2020-02-01,[],,tt11771310,0,
669369,0.0,0,Tenripada,[18],"Melati left with another man on her proposal day with Syamsir. Kayla, who intends to help, actually makes the situation worse.",1.4,id,2020-03-12,"[28673, 123283, 128802]",,tt11738186,0,"This is Not Your Fault, This is the Fault of the Past"
669368,6.5,1,Buku Harianku,"[18, 10751]","By her mother, Kila was entrusted to her grandfather who lived in the village. She then meets her old friend and involved in an unexpected adventure.",1.4,id,2020-03-12,"[128741, 128742]",,tt11127782,0,An Adventure That Brings Families Together
669268,0.0,0,Den sista cirkusprinsessan,[99],"The film tells a story about a dying artform and a young girl, Simona. She has been living and working in the circus her whole life. A couple of years back they were three generations traveling with the circus. Will Simona be the last?",1.4,sv,2020-03-02,[],,,0,
669265,0.0,0,Cinema Pameer,[99],A film about a place in Afghanistan where people come to escape everyday life and dream away from the war that surrounds them.,1.4,fa,2020-03-02,[],,tt4823596,0,
669220,0.0,0,"Estamos Todos na Sarjeta, Mas Alguns de Nós Olham as Estrelas",[],Strike on the red carpet.,1.4,en,2020-01-27,[],,,0,
669107,0.0,0,Zum Glück gibt's Schreiner,[35],,1.4,de,2020-02-01,[1251],,tt9200610,0,
668773,6.0,1,Ali & Nina,[99],,1.4,sv,2020-02-01,[128563],,,0,
668649,0.0,0,Jodohku yang Mana?,[],Sequel of 'Molulo' (2017).,1.4,id,2020-03-19,[],,,0,
668646,0.0,0,Caught out,"[35, 10749]","Replace by a robot and in a money-ridden and digitised world, an unemployed factory worker tries to get closer to his beloved before the events of the modern future are upon him.",1.4,de,2020-01-23,[128541],http://www.durchschaut.com,tt8975596,0,
668429,0.0,0,EKS,[],"1932. Western Ukraine. The fighters of an underground Ukrainian organization conduct a revolutionary action against the government. Contrary to their plans, it turns into a bloody slaughter. Now the choice of young patriots is small: death or immortality.",1.4,uk,2020-01-23,"[78341, 61460]",,tt7059626,0,
668380,0.0,0,The Average Color of the Universe,[18],"In a life severely characterized by loss, a woman is in the borderland between the past and reality. Isolated but surrounded by the natural cycle, memory fragments flicker by and life seems like a vacuum. The boundaries of time and space have been blurred, but she still finds solace in the infinity of the universe and smallness of human.",1.4,sv,2020-02-07,[128495],,tt11374598,0,
668013,0.0,0,Tahara,[18],"Carrie Lowstein and Hannah Rosen have been inseparable for as long as they can remember. When their former Hebrew school classmate, Samantha Goldstein, commits suicide, the two girls go to her funeral as well as the ""Teen Talk-back"" session designed to be an opportunity for them to understand grief through their faith. But, after an innocent kissing exercise turns Carrie's world inside out, the best friends find themselves distracted by the teenage complications of lust, social status, and wavering faith.",1.4,en,2020-01-25,[],,tt11261820,0,
667957,0.0,0,Paramapadham Vilayattu,[53],Political thriller film directed by Thirugnanam. This will be Trisha's 60th film in her film career.,1.352,ta,2020-02-28,[128408],,,0,
667949,0.0,0,Trouble,[18],,1.4,fr,2020-03-04,"[86287, 129845]",,,0,
667943,0.0,0,Haingosoa,[18],,1.4,mg,2020-03-04,[20973],,tt9023136,0,
667936,0.0,0,Irradiated,[99],A film about people who have survived the irradiation of war and recommended to those who believe they are immune to it.,1.4,fr,2020-02-28,"[108012, 11244, 17084]",,tt11697794,0,
